Latitude,Longitude
22.396717134731666,91.87244294420813
22.47587053147391,70.0376667504318
22.47587053147391,70.0376667504318
22.47587053147391,70.0376667504318
22.47587053147391,70.0376667504318
22.47587053147391,70.0376667504318
22.47587053147391,70.0376667504318
22.47587053147391,70.0376667504318
22.47587053147391,70.0376667504318
22.560784430385496,70.53905169625412
22.560784430385496,70.53905169625412
22.560784430385496,70.53905169625412
22.560784430385496,70.53905169625412
22.560784430385496,70.53905169625412
22.560784430385496,70.53905169625412
22.560784430385496,70.53905169625412
22.560784430385496,70.53905169625412
22.901467187182732,91.67818550525288
22.901467187182732,91.67818550525288
22.901467187182732,91.67818550525288
22.901467187182732,91.67818550525288
22.901467187182732,91.67818550525288
22.901467187182732,91.67818550525288
22.901467187182732,91.67818550525288
22.901467187182732,91.67818550525288
22.909331497208882,76.04696739001633
22.909331497208882,76.04696739001633
22.909331497208882,76.04696739001633
22.909331497208882,76.04696739001633
22.909331497208882,76.04696739001633
22.909331497208882,76.04696739001633
22.909331497208882,76.04696739001633
22.909331497208882,76.04696739001633
23.029953413361753,74.12840876438196
23.029953413361753,74.12840876438196
23.029953413361753,74.12840876438196
23.029953413361753,74.12840876438196
23.029953413361753,74.12840876438196
23.029953413361753,74.12840876438196
23.029953413361753,74.12840876438196
23.029953413361753,74.12840876438196
23.0983802,72.6298288
23.0983802,72.6298288
23.0983802,72.6298288
23.0983802,72.6298288
23.0983802,72.6298288
23.0983802,72.6298288
23.0983802,72.6298288
23.0983802,72.6298288
23.150697935215504,120.40100436395613
23.150697935215504,120.40100436395613
23.150697935215504,120.40100436395613
23.150697935215504,120.40100436395613
23.150697935215504,120.40100436395613
23.150697935215504,120.40100436395613
23.150697935215504,120.40100436395613
23.150697935215504,120.40100436395613
23.1982487,77.4257211
23.1982487,77.4257211
23.1982487,77.4257211
23.1982487,77.4257211
23.1982487,77.4257211
23.1982487,77.4257211
23.1982487,77.4257211
23.1982487,77.4257211
23.2493355,72.6417171
23.2493355,72.6417171
23.2493355,72.6417171
23.2493355,72.6417171
23.2493355,72.6417171
23.2493355,72.6417171
23.2493355,72.6417171
23.2493355,72.6417171
23.260592022106845,72.64194038943681
23.260592022106845,72.64194038943681
23.260592022106845,72.64194038943681
23.260592022106845,72.64194038943681
23.260592022106845,72.64194038943681
23.260592022106845,72.64194038943681
23.260592022106845,72.64194038943681
23.260592022106845,72.64194038943681
23.550336301171626,68.51838505289601
23.550336301171626,68.51838505289601
23.550336301171626,68.51838505289601
23.550336301171626,68.51838505289601
23.550336301171626,68.51838505289601
23.550336301171626,68.51838505289601
23.550336301171626,68.51838505289601
23.550336301171626,68.51838505289601
23.668398937370355,120.27153130358829
23.668398937370355,120.27153130358829
23.668398937370355,120.27153130358829
23.668398937370355,120.27153130358829
23.668398937370355,120.27153130358829
23.668398937370355,120.27153130358829
23.668398937370355,120.27153130358829
23.668398937370355,120.27153130358829
23.797411407012227,90.40266632419112
23.797411407012227,90.40266632419112
23.797411407012227,90.40266632419112
23.797411407012227,90.40266632419112
23.797411407012227,90.40266632419112
23.797411407012227,90.40266632419112
23.797411407012227,90.40266632419112
23.797411407012227,90.40266632419112
24.07953533560608,85.77845106576535
24.07953533560608,85.77845106576535
24.07953533560608,85.77845106576535
24.07953533560608,85.77845106576535
24.07953533560608,85.77845106576535
24.07953533560608,85.77845106576535
24.07953533560608,85.77845106576535
24.07953533560608,85.77845106576535
24.6206382,121.813109
24.6206382,121.813109
24.6206382,121.813109
24.6206382,121.813109
24.6206382,121.813109
24.6206382,121.813109
24.6206382,121.813109
24.6206382,121.813109
24.813778586416802,88.1428726553965
24.813778586416802,88.1428726553965
24.813778586416802,88.1428726553965
24.813778586416802,88.1428726553965
24.813778586416802,88.1428726553965
24.813778586416802,88.1428726553965
24.813778586416802,88.1428726553965
24.813778586416802,88.1428726553965
25.061541611142047,84.16765185690826
25.061541611142047,84.16765185690826
25.061541611142047,84.16765185690826
25.061541611142047,84.16765185690826
25.061541611142047,84.16765185690826
25.061541611142047,84.16765185690826
25.061541611142047,84.16765185690826
25.061541611142047,84.16765185690826
25.27497458282818,87.95274660359303
25.27497458282818,87.95274660359303
25.27497458282818,87.95274660359303
25.27497458282818,87.95274660359303
25.27497458282818,87.95274660359303
25.27497458282818,87.95274660359303
25.27497458282818,87.95274660359303
25.27497458282818,87.95274660359303
25.307046075570703,51.50111086454774
25.307046075570703,51.50111086454774
25.307046075570703,51.50111086454774
25.307046075570703,51.50111086454774
25.307046075570703,51.50111086454774
25.307046075570703,51.50111086454774
25.307046075570703,51.50111086454774
25.307046075570703,51.50111086454774
25.329311833126113,85.57549088150506
25.329311833126113,85.57549088150506
25.329311833126113,85.57549088150506
25.329311833126113,85.57549088150506
25.329311833126113,85.57549088150506
25.329311833126113,85.57549088150506
25.329311833126113,85.57549088150506
25.329311833126113,85.57549088150506
25.388681062658392,83.45960459619647
25.388681062658392,83.45960459619647
25.388681062658392,83.45960459619647
25.388681062658392,83.45960459619647
25.388681062658392,83.45960459619647
25.388681062658392,83.45960459619647
25.388681062658392,83.45960459619647
25.388681062658392,83.45960459619647
25.724408542992677,72.85722577935113
25.724408542992677,72.85722577935113
25.724408542992677,72.85722577935113
25.724408542992677,72.85722577935113
25.724408542992677,72.85722577935113
25.724408542992677,72.85722577935113
25.724408542992677,72.85722577935113
25.724408542992677,72.85722577935113
25.784090993638557,-108.97283620259049
25.784090993638557,-108.97283620259049
25.784090993638557,-108.97283620259049
25.784090993638557,-108.97283620259049
25.784090993638557,-108.97283620259049
25.784090993638557,-108.97283620259049
25.784090993638557,-108.97283620259049
25.784090993638557,-108.97283620259049
26.10354421555121,51.279347572553775
26.10354421555121,51.279347572553775
26.10354421555121,51.279347572553775
26.10354421555121,51.279347572553775
26.10354421555121,51.279347572553775
26.10354421555121,51.279347572553775
26.10354421555121,51.279347572553775
26.10354421555121,51.279347572553775
26.2453055463765,75.43770592395916
26.2453055463765,75.43770592395916
26.2453055463765,75.43770592395916
26.2453055463765,75.43770592395916
26.2453055463765,75.43770592395916
26.2453055463765,75.43770592395916
26.2453055463765,75.43770592395916
26.2453055463765,75.43770592395916
26.3218532,72.9682823
26.3218532,72.9682823
26.3218532,72.9682823
26.3218532,72.9682823
26.3218532,72.9682823
26.3218532,72.9682823
26.3218532,72.9682823
26.3218532,72.9682823
26.44367604676792,-97.70830666167531
26.44367604676792,-97.70830666167531
26.44367604676792,-97.70830666167531
26.44367604676792,-97.70830666167531
26.44367604676792,-97.70830666167531
26.44367604676792,-97.70830666167531
26.44367604676792,-97.70830666167531
26.44367604676792,-97.70830666167531
26.613825976263257,75.5105793805559
26.613825976263257,75.5105793805559
26.613825976263257,75.5105793805559
26.613825976263257,75.5105793805559
26.613825976263257,75.5105793805559
26.613825976263257,75.5105793805559
26.613825976263257,75.5105793805559
26.613825976263257,75.5105793805559
26.714846472290503,83.32664825748748
26.714846472290503,83.32664825748748
26.714846472290503,83.32664825748748
26.714846472290503,83.32664825748748
26.714846472290503,83.32664825748748
26.714846472290503,83.32664825748748
26.714846472290503,83.32664825748748
26.714846472290503,83.32664825748748
26.8348017,80.8251591
26.8348017,80.8251591
26.8348017,80.8251591
26.8348017,80.8251591
26.8348017,80.8251591
26.8348017,80.8251591
26.8348017,80.8251591
26.8348017,80.8251591
26.836937885081213,85.15196472751944
26.836937885081213,85.15196472751944
26.836937885081213,85.15196472751944
26.836937885081213,85.15196472751944
26.836937885081213,85.15196472751944
26.836937885081213,85.15196472751944
26.836937885081213,85.15196472751944
26.836937885081213,85.15196472751944
26.84169295404205,75.76705117227
26.84169295404205,75.76705117227
26.84169295404205,75.76705117227
26.84169295404205,75.76705117227
26.84169295404205,75.76705117227
26.84169295404205,75.76705117227
26.84169295404205,75.76705117227
26.84169295404205,75.76705117227
26.86883310787813,70.90117768977984
26.86883310787813,70.90117768977984
26.86883310787813,70.90117768977984
26.86883310787813,70.90117768977984
26.86883310787813,70.90117768977984
26.86883310787813,70.90117768977984
26.86883310787813,70.90117768977984
26.86883310787813,70.90117768977984
26.910476898470904,-101.44638785048764
26.910476898470904,-101.44638785048764
26.910476898470904,-101.44638785048764
26.910476898470904,-101.44638785048764
26.910476898470904,-101.44638785048764
26.910476898470904,-101.44638785048764
26.910476898470904,-101.44638785048764
26.910476898470904,-101.44638785048764
26.959560332858445,75.71478669744383
26.959560332858445,75.71478669744383
26.959560332858445,75.71478669744383
26.959560332858445,75.71478669744383
26.959560332858445,75.71478669744383
26.959560332858445,75.71478669744383
26.959560332858445,75.71478669744383
26.959560332858445,75.71478669744383
26.97815673272106,79.5012377587737
26.97815673272106,79.5012377587737
26.97815673272106,79.5012377587737
26.97815673272106,79.5012377587737
26.97815673272106,79.5012377587737
26.97815673272106,79.5012377587737
26.97815673272106,79.5012377587737
26.97815673272106,79.5012377587737
27.14692002025663,76.64148040896242
27.14692002025663,76.64148040896242
27.14692002025663,76.64148040896242
27.14692002025663,76.64148040896242
27.14692002025663,76.64148040896242
27.14692002025663,76.64148040896242
27.14692002025663,76.64148040896242
27.14692002025663,76.64148040896242
27.37318941770667,-81.43431285094603
27.37318941770667,-81.43431285094603
27.37318941770667,-81.43431285094603
27.37318941770667,-81.43431285094603
27.37318941770667,-81.43431285094603
27.37318941770667,-81.43431285094603
27.37318941770667,-81.43431285094603
27.37318941770667,-81.43431285094603
27.465323,-99.5009619
27.465323,-99.5009619
27.465323,-99.5009619
27.465323,-99.5009619
27.465323,-99.5009619
27.465323,-99.5009619
27.465323,-99.5009619
27.465323,-99.5009619
27.472576405516627,-109.9569883135616
27.472576405516627,-109.9569883135616
27.472576405516627,-109.9569883135616
27.472576405516627,-109.9569883135616
27.472576405516627,-109.9569883135616
27.472576405516627,-109.9569883135616
27.472576405516627,-109.9569883135616
27.472576405516627,-109.9569883135616
27.7118041,74.4689163
27.7118041,74.4689163
27.7118041,74.4689163
27.7118041,74.4689163
27.7118041,74.4689163
27.7118041,74.4689163
27.7118041,74.4689163
27.7118041,74.4689163
27.712848502888107,74.45690897259364
27.712848502888107,74.45690897259364
27.712848502888107,74.45690897259364
27.712848502888107,74.45690897259364
27.712848502888107,74.45690897259364
27.712848502888107,74.45690897259364
27.712848502888107,74.45690897259364
27.712848502888107,74.45690897259364
27.745934,-97.473885
27.745934,-97.473885
27.745934,-97.473885
27.745934,-97.473885
27.745934,-97.473885
27.745934,-97.473885
27.745934,-97.473885
27.745934,-97.473885
27.75285751065995,74.71070967934168
27.75285751065995,74.71070967934168
27.75285751065995,74.71070967934168
27.75285751065995,74.71070967934168
27.75285751065995,74.71070967934168
27.75285751065995,74.71070967934168
27.75285751065995,74.71070967934168
27.75285751065995,74.71070967934168
27.758049491931164,-97.42994786629107
27.758049491931164,-97.42994786629107
27.758049491931164,-97.42994786629107
27.758049491931164,-97.42994786629107
27.758049491931164,-97.42994786629107
27.758049491931164,-97.42994786629107
27.758049491931164,-97.42994786629107
27.758049491931164,-97.42994786629107
27.793917734972425,73.35090447759117
27.793917734972425,73.35090447759117
27.793917734972425,73.35090447759117
27.793917734972425,73.35090447759117
27.793917734972425,73.35090447759117
27.793917734972425,73.35090447759117
27.793917734972425,73.35090447759117
27.793917734972425,73.35090447759117
27.9622310996281,-97.50008563307333
27.9622310996281,-97.50008563307333
27.9622310996281,-97.50008563307333
27.9622310996281,-97.50008563307333
27.9622310996281,-97.50008563307333
27.9622310996281,-97.50008563307333
27.9622310996281,-97.50008563307333
27.9622310996281,-97.50008563307333
28.129863723522558,-80.69681227527909
28.129863723522558,-80.69681227527909
28.129863723522558,-80.69681227527909
28.129863723522558,-80.69681227527909
28.129863723522558,-80.69681227527909
28.129863723522558,-80.69681227527909
28.129863723522558,-80.69681227527909
28.129863723522558,-80.69681227527909
28.24242710607058,-100.94749692800592
28.24242710607058,-100.94749692800592
28.24242710607058,-100.94749692800592
28.24242710607058,-100.94749692800592
28.24242710607058,-100.94749692800592
28.24242710607058,-100.94749692800592
28.24242710607058,-100.94749692800592
28.24242710607058,-100.94749692800592
28.561292656077853,80.0330415028481
28.561292656077853,80.0330415028481
28.561292656077853,80.0330415028481
28.561292656077853,80.0330415028481
28.561292656077853,80.0330415028481
28.561292656077853,80.0330415028481
28.561292656077853,80.0330415028481
28.561292656077853,80.0330415028481
28.623977206996127,-106.1138412579492
28.623977206996127,-106.1138412579492
28.623977206996127,-106.1138412579492
28.623977206996127,-106.1138412579492
28.623977206996127,-106.1138412579492
28.623977206996127,-106.1138412579492
28.623977206996127,-106.1138412579492
28.623977206996127,-106.1138412579492
29.114383218777533,-110.96488995461878
29.114383218777533,-110.96488995461878
29.114383218777533,-110.96488995461878
29.114383218777533,-110.96488995461878
29.114383218777533,-110.96488995461878
29.114383218777533,-110.96488995461878
29.114383218777533,-110.96488995461878
29.114383218777533,-110.96488995461878
29.119751818726797,75.75909806279299
29.119751818726797,75.75909806279299
29.119751818726797,75.75909806279299
29.119751818726797,75.75909806279299
29.119751818726797,75.75909806279299
29.119751818726797,75.75909806279299
29.119751818726797,75.75909806279299
29.119751818726797,75.75909806279299
29.520867400242334,-98.35416857232566
29.520867400242334,-98.35416857232566
29.520867400242334,-98.35416857232566
29.520867400242334,-98.35416857232566
29.520867400242334,-98.35416857232566
29.520867400242334,-98.35416857232566
29.520867400242334,-98.35416857232566
29.520867400242334,-98.35416857232566
29.52830075882227,-98.06412546219363
29.52830075882227,-98.06412546219363
29.52830075882227,-98.06412546219363
29.52830075882227,-98.06412546219363
29.52830075882227,-98.06412546219363
29.52830075882227,-98.06412546219363
29.52830075882227,-98.06412546219363
29.52830075882227,-98.06412546219363
29.605769728394094,-95.12768631687794
29.605769728394094,-95.12768631687794
29.605769728394094,-95.12768631687794
29.605769728394094,-95.12768631687794
29.605769728394094,-95.12768631687794
29.605769728394094,-95.12768631687794
29.605769728394094,-95.12768631687794
29.605769728394094,-95.12768631687794
29.651906164214697,-82.3083674406111
29.651906164214697,-82.3083674406111
29.651906164214697,-82.3083674406111
29.651906164214697,-82.3083674406111
29.651906164214697,-82.3083674406111
29.651906164214697,-82.3083674406111
29.651906164214697,-82.3083674406111
29.651906164214697,-82.3083674406111
29.92623319881356,78.14078080121651
29.92623319881356,78.14078080121651
29.92623319881356,78.14078080121651
29.92623319881356,78.14078080121651
29.92623319881356,78.14078080121651
29.92623319881356,78.14078080121651
29.92623319881356,78.14078080121651
29.92623319881356,78.14078080121651
29.93886683691666,-90.09234213816167
29.93886683691666,-90.09234213816167
29.93886683691666,-90.09234213816167
29.93886683691666,-90.09234213816167
29.93886683691666,-90.09234213816167
29.93886683691666,-90.09234213816167
29.93886683691666,-90.09234213816167
29.93886683691666,-90.09234213816167
29.951363022984037,77.52518074541756
29.951363022984037,77.52518074541756
29.951363022984037,77.52518074541756
29.951363022984037,77.52518074541756
29.951363022984037,77.52518074541756
29.951363022984037,77.52518074541756
29.951363022984037,77.52518074541756
29.951363022984037,77.52518074541756
29.96906773753575,77.52920394675455
29.96906773753575,77.52920394675455
29.96906773753575,77.52920394675455
29.96906773753575,77.52920394675455
29.96906773753575,77.52920394675455
29.96906773753575,77.52920394675455
29.96906773753575,77.52920394675455
29.96906773753575,77.52920394675455
3.1183093029321127,101.60089270627664
3.1183093029321127,101.60089270627664
3.1183093029321127,101.60089270627664
3.1183093029321127,101.60089270627664
3.1183093029321127,101.60089270627664
3.1183093029321127,101.60089270627664
3.1183093029321127,101.60089270627664
3.1183093029321127,101.60089270627664
30.057623078030232,-95.6260005062198
30.057623078030232,-95.6260005062198
30.057623078030232,-95.6260005062198
30.057623078030232,-95.6260005062198
30.057623078030232,-95.6260005062198
30.057623078030232,-95.6260005062198
30.057623078030232,-95.6260005062198
30.057623078030232,-95.6260005062198
30.066203805385555,76.7898104671961
30.066203805385555,76.7898104671961
30.066203805385555,76.7898104671961
30.066203805385555,76.7898104671961
30.066203805385555,76.7898104671961
30.066203805385555,76.7898104671961
30.066203805385555,76.7898104671961
30.066203805385555,76.7898104671961
30.077325215661006,-94.09177393865251
30.077325215661006,-94.09177393865251
30.077325215661006,-94.09177393865251
30.077325215661006,-94.09177393865251
30.077325215661006,-94.09177393865251
30.077325215661006,-94.09177393865251
30.077325215661006,-94.09177393865251
30.077325215661006,-94.09177393865251
30.21916934890952,-81.55794621443025
30.21916934890952,-81.55794621443025
30.21916934890952,-81.55794621443025
30.21916934890952,-81.55794621443025
30.21916934890952,-81.55794621443025
30.21916934890952,-81.55794621443025
30.21916934890952,-81.55794621443025
30.21916934890952,-81.55794621443025
30.425652328228125,-97.78083665885562
30.425652328228125,-97.78083665885562
30.425652328228125,-97.78083665885562
30.425652328228125,-97.78083665885562
30.425652328228125,-97.78083665885562
30.425652328228125,-97.78083665885562
30.425652328228125,-97.78083665885562
30.425652328228125,-97.78083665885562
30.453662,-84.266591
30.453662,-84.266591
30.453662,-84.266591
30.453662,-84.266591
30.453662,-84.266591
30.453662,-84.266591
30.453662,-84.266591
30.453662,-84.266591
30.4542891,-91.1108197
30.4542891,-91.1108197
30.4542891,-91.1108197
30.4542891,-91.1108197
30.4542891,-91.1108197
30.4542891,-91.1108197
30.4542891,-91.1108197
30.4542891,-91.1108197
30.4608623372564,-95.6475172393098
30.4608623372564,-95.6475172393098
30.4608623372564,-95.6475172393098
30.4608623372564,-95.6475172393098
30.4608623372564,-95.6475172393098
30.4608623372564,-95.6475172393098
30.4608623372564,-95.6475172393098
30.4608623372564,-95.6475172393098
30.49334806196221,-87.19701165803332
30.49334806196221,-87.19701165803332
30.49334806196221,-87.19701165803332
30.49334806196221,-87.19701165803332
30.49334806196221,-87.19701165803332
30.49334806196221,-87.19701165803332
30.49334806196221,-87.19701165803332
30.49334806196221,-87.19701165803332
30.494477562360714,-87.25434228468595
30.494477562360714,-87.25434228468595
30.494477562360714,-87.25434228468595
30.494477562360714,-87.25434228468595
30.494477562360714,-87.25434228468595
30.494477562360714,-87.25434228468595
30.494477562360714,-87.25434228468595
30.494477562360714,-87.25434228468595
30.897911610577022,75.84550746893223
30.897911610577022,75.84550746893223
30.897911610577022,75.84550746893223
30.897911610577022,75.84550746893223
30.897911610577022,75.84550746893223
30.897911610577022,75.84550746893223
30.897911610577022,75.84550746893223
30.897911610577022,75.84550746893223
30.912425,75.8752226
30.912425,75.8752226
30.912425,75.8752226
30.912425,75.8752226
30.912425,75.8752226
30.912425,75.8752226
30.912425,75.8752226
30.912425,75.8752226
31.329236625912937,75.5858375424924
31.329236625912937,75.5858375424924
31.329236625912937,75.5858375424924
31.329236625912937,75.5858375424924
31.329236625912937,75.5858375424924
31.329236625912937,75.5858375424924
31.329236625912937,75.5858375424924
31.329236625912937,75.5858375424924
31.584858187069102,-84.16471972192825
31.584858187069102,-84.16471972192825
31.584858187069102,-84.16471972192825
31.584858187069102,-84.16471972192825
31.584858187069102,-84.16471972192825
31.584858187069102,-84.16471972192825
31.584858187069102,-84.16471972192825
31.584858187069102,-84.16471972192825
31.626578823597768,74.85349973528082
31.626578823597768,74.85349973528082
31.626578823597768,74.85349973528082
31.626578823597768,74.85349973528082
31.626578823597768,74.85349973528082
31.626578823597768,74.85349973528082
31.626578823597768,74.85349973528082
31.626578823597768,74.85349973528082
31.70937462792599,131.0604714951644
31.70937462792599,131.0604714951644
31.70937462792599,131.0604714951644
31.70937462792599,131.0604714951644
31.70937462792599,131.0604714951644
31.70937462792599,131.0604714951644
31.70937462792599,131.0604714951644
31.70937462792599,131.0604714951644
31.724622704554918,131.02977668535624
31.724622704554918,131.02977668535624
31.724622704554918,131.02977668535624
31.724622704554918,131.02977668535624
31.724622704554918,131.02977668535624
31.724622704554918,131.02977668535624
31.724622704554918,131.02977668535624
31.724622704554918,131.02977668535624
31.729263850692888,131.0649562056
31.729263850692888,131.0649562056
31.729263850692888,131.0649562056
31.729263850692888,131.0649562056
31.729263850692888,131.0649562056
31.729263850692888,131.0649562056
31.729263850692888,131.0649562056
31.729263850692888,131.0649562056
31.762549,-106.378908
31.762549,-106.378908
31.762549,-106.378908
31.762549,-106.378908
31.762549,-106.378908
31.762549,-106.378908
31.762549,-106.378908
31.762549,-106.378908
31.784395518761283,130.31196019041786
31.784395518761283,130.31196019041786
31.784395518761283,130.31196019041786
31.784395518761283,130.31196019041786
31.784395518761283,130.31196019041786
31.784395518761283,130.31196019041786
31.784395518761283,130.31196019041786
31.784395518761283,130.31196019041786
31.87035562540716,-106.4258972220928
31.87035562540716,-106.4258972220928
31.87035562540716,-106.4258972220928
31.87035562540716,-106.4258972220928
31.87035562540716,-106.4258972220928
31.87035562540716,-106.4258972220928
31.87035562540716,-106.4258972220928
31.87035562540716,-106.4258972220928
31.888275419414665,-106.55929603803995
31.888275419414665,-106.55929603803995
31.888275419414665,-106.55929603803995
31.888275419414665,-106.55929603803995
31.888275419414665,-106.55929603803995
31.888275419414665,-106.55929603803995
31.888275419414665,-106.55929603803995
31.888275419414665,-106.55929603803995
32.02907807766536,-95.61580452003656
32.02907807766536,-95.61580452003656
32.02907807766536,-95.61580452003656
32.02907807766536,-95.61580452003656
32.02907807766536,-95.61580452003656
32.02907807766536,-95.61580452003656
32.02907807766536,-95.61580452003656
32.02907807766536,-95.61580452003656
32.07838942957062,131.46665244363007
32.07838942957062,131.46665244363007
32.07838942957062,131.46665244363007
32.07838942957062,131.46665244363007
32.07838942957062,131.46665244363007
32.07838942957062,131.46665244363007
32.07838942957062,131.46665244363007
32.07838942957062,131.46665244363007
32.0982217,34.870771
32.0982217,34.870771
32.0982217,34.870771
32.0982217,34.870771
32.0982217,34.870771
32.0982217,34.870771
32.0982217,34.870771
32.0982217,34.870771
32.23741172544159,-93.38634255071163
32.23741172544159,-93.38634255071163
32.23741172544159,-93.38634255071163
32.23741172544159,-93.38634255071163
32.23741172544159,-93.38634255071163
32.23741172544159,-93.38634255071163
32.23741172544159,-93.38634255071163
32.23741172544159,-93.38634255071163
32.30570917924739,-106.76119957990528
32.30570917924739,-106.76119957990528
32.30570917924739,-106.76119957990528
32.30570917924739,-106.76119957990528
32.30570917924739,-106.76119957990528
32.30570917924739,-106.76119957990528
32.30570917924739,-106.76119957990528
32.30570917924739,-106.76119957990528
32.3518319505781,-89.3409016006049
32.3518319505781,-89.3409016006049
32.3518319505781,-89.3409016006049
32.3518319505781,-89.3409016006049
32.3518319505781,-89.3409016006049
32.3518319505781,-89.3409016006049
32.3518319505781,-89.3409016006049
32.3518319505781,-89.3409016006049
32.35953091516076,130.03326137833108
32.35953091516076,130.03326137833108
32.35953091516076,130.03326137833108
32.35953091516076,130.03326137833108
32.35953091516076,130.03326137833108
32.35953091516076,130.03326137833108
32.35953091516076,130.03326137833108
32.35953091516076,130.03326137833108
32.37111420598094,-86.18686799861752
32.37111420598094,-86.18686799861752
32.37111420598094,-86.18686799861752
32.37111420598094,-86.18686799861752
32.37111420598094,-86.18686799861752
32.37111420598094,-86.18686799861752
32.37111420598094,-86.18686799861752
32.37111420598094,-86.18686799861752
32.37518323934415,-86.21958565765512
32.37518323934415,-86.21958565765512
32.37518323934415,-86.21958565765512
32.37518323934415,-86.21958565765512
32.37518323934415,-86.21958565765512
32.37518323934415,-86.21958565765512
32.37518323934415,-86.21958565765512
32.37518323934415,-86.21958565765512
32.82903285302536,130.0101884487763
32.82903285302536,130.0101884487763
32.82903285302536,130.0101884487763
32.82903285302536,130.0101884487763
32.82903285302536,130.0101884487763
32.82903285302536,130.0101884487763
32.82903285302536,130.0101884487763
32.82903285302536,130.0101884487763
32.85658980703029,130.04731507329896
32.85658980703029,130.04731507329896
32.85658980703029,130.04731507329896
32.85658980703029,130.04731507329896
32.85658980703029,130.04731507329896
32.85658980703029,130.04731507329896
32.85658980703029,130.04731507329896
32.85658980703029,130.04731507329896
32.86552806384175,-116.98365686443852
32.86552806384175,-116.98365686443852
32.86552806384175,-116.98365686443852
32.86552806384175,-116.98365686443852
32.86552806384175,-116.98365686443852
32.86552806384175,-116.98365686443852
32.86552806384175,-116.98365686443852
32.86552806384175,-116.98365686443852
32.9600352,-97.0869338
32.9600352,-97.0869338
32.9600352,-97.0869338
32.9600352,-97.0869338
32.9600352,-97.0869338
32.9600352,-97.0869338
32.9600352,-97.0869338
32.9600352,-97.0869338
32.96419988928457,-96.73565942070572
32.96419988928457,-96.73565942070572
32.96419988928457,-96.73565942070572
32.96419988928457,-96.73565942070572
32.96419988928457,-96.73565942070572
32.96419988928457,-96.73565942070572
32.96419988928457,-96.73565942070572
32.96419988928457,-96.73565942070572
33.14515954894496,-99.74735242715121
33.14515954894496,-99.74735242715121
33.14515954894496,-99.74735242715121
33.14515954894496,-99.74735242715121
33.14515954894496,-99.74735242715121
33.14515954894496,-99.74735242715121
33.14515954894496,-99.74735242715121
33.14515954894496,-99.74735242715121
33.170259477522876,131.6389770332407
33.170259477522876,131.6389770332407
33.170259477522876,131.6389770332407
33.170259477522876,131.6389770332407
33.170259477522876,131.6389770332407
33.170259477522876,131.6389770332407
33.170259477522876,131.6389770332407
33.170259477522876,131.6389770332407
33.181228986340344,-102.20104726392529
33.181228986340344,-102.20104726392529
33.181228986340344,-102.20104726392529
33.181228986340344,-102.20104726392529
33.181228986340344,-102.20104726392529
33.181228986340344,-102.20104726392529
33.181228986340344,-102.20104726392529
33.181228986340344,-102.20104726392529
33.22916346219365,129.84501270830154
33.22916346219365,129.84501270830154
33.22916346219365,129.84501270830154
33.22916346219365,129.84501270830154
33.22916346219365,129.84501270830154
33.22916346219365,129.84501270830154
33.22916346219365,129.84501270830154
33.22916346219365,129.84501270830154
33.42112773241618,-82.02542674568792
33.42112773241618,-82.02542674568792
33.42112773241618,-82.02542674568792
33.42112773241618,-82.02542674568792
33.42112773241618,-82.02542674568792
33.42112773241618,-82.02542674568792
33.42112773241618,-82.02542674568792
33.42112773241618,-82.02542674568792
33.46724740000659,-94.08830973439079
33.46724740000659,-94.08830973439079
33.46724740000659,-94.08830973439079
33.46724740000659,-94.08830973439079
33.46724740000659,-94.08830973439079
33.46724740000659,-94.08830973439079
33.46724740000659,-94.08830973439079
33.46724740000659,-94.08830973439079
33.50719307427512,-82.17699132482336
33.50719307427512,-82.17699132482336
33.50719307427512,-82.17699132482336
33.50719307427512,-82.17699132482336
33.50719307427512,-82.17699132482336
33.50719307427512,-82.17699132482336
33.50719307427512,-82.17699132482336
33.50719307427512,-82.17699132482336
33.518348706148714,133.56939983745076
33.518348706148714,133.56939983745076
33.518348706148714,133.56939983745076
33.518348706148714,133.56939983745076
33.518348706148714,133.56939983745076
33.518348706148714,133.56939983745076
33.518348706148714,133.56939983745076
33.518348706148714,133.56939983745076
33.542945649443425,-83.26526133012106
33.542945649443425,-83.26526133012106
33.542945649443425,-83.26526133012106
33.542945649443425,-83.26526133012106
33.542945649443425,-83.26526133012106
33.542945649443425,-83.26526133012106
33.542945649443425,-83.26526133012106
33.542945649443425,-83.26526133012106
33.65036325414478,133.350183043796
33.65036325414478,133.350183043796
33.65036325414478,133.350183043796
33.65036325414478,133.350183043796
33.65036325414478,133.350183043796
33.65036325414478,133.350183043796
33.65036325414478,133.350183043796
33.65036325414478,133.350183043796
33.680542708703285,-112.62637817209323
33.680542708703285,-112.62637817209323
33.680542708703285,-112.62637817209323
33.680542708703285,-112.62637817209323
33.680542708703285,-112.62637817209323
33.680542708703285,-112.62637817209323
33.680542708703285,-112.62637817209323
33.680542708703285,-112.62637817209323
33.74933185151128,135.35226276426096
33.74933185151128,135.35226276426096
33.74933185151128,135.35226276426096
33.74933185151128,135.35226276426096
33.74933185151128,135.35226276426096
33.74933185151128,135.35226276426096
33.74933185151128,135.35226276426096
33.74933185151128,135.35226276426096
33.805513,-84.375765
33.805513,-84.375765
33.805513,-84.375765
33.805513,-84.375765
33.805513,-84.375765
33.805513,-84.375765
33.805513,-84.375765
33.805513,-84.375765
